Topic,Region,Country,Name,Year,TotPop1000,ToTArea,Incomes,Subregion,Domain,ITTO,COMIFAC,FOREUR,Montreal,UNECE,Forest,TSFor,TTFor,Forchange,ForPerc,PerCapFor,NatFor,Nfchange,OthWooLan,TSOthWooLan,TTOthWooLan,OthLan,LanTreCov,InWater,Landarea,ForExp,TSForExp,TTForExp, Afforest,NatForExp,Deforest,TSDeforest,TTDeforest,HumDef,Reforest,TSReforest,TTReforest,ArtRef,PrimFor,TSPrimFor,TTPrimFor,NatRegFor,TSNatRegFor,TTNatRegFor,IntroSpp,NatzedSpp,PlantFor,TSPlantFor,TTPlantFor,Pfchange,IntroSppPlant,Mangrove,TSMangrove,TTMangrove,PlantMan
1,AS,MDV,Maldives,9999,,,UM,SSEAsia,Trp,no,no,no,no,no,1,1,1,,,,,,,1,1,,,,0,,1,1,,,,1,1,,,1,1,,,,,,,,,,,,,,,,1,1,
1,NCA,MEX,Mexico,1990,86077.004,"196,438.00",UM,NAmer,SubTrp,yes,no,no,yes,no,69760,3,2,,40.233697,0.810437,69757,,21008,3,2,103627,,2043,"194,395.00",,3,2,,,,3,2,,,2,2,,39443,3,2,30314,3,2,,,3,1,1,,,917.17,3,2,
1,NCA,MEX,Mexico,2000,103873.607,"196,438.00",UM,NAmer,SubTrp,yes,no,no,yes,no,67856,3,2,-1904,39.041904,0.653255,67821,-1936,20592,3,2,105947,,2043,"194,395.00",,3,2,,,,3,2,,,2,2,,35303,3,2,32518,3,2,,,35,1,1,32,,922.03,3,2,
1,NCA,MEX,Mexico,2005,110731.826,"196,438.00",UM,NAmer,SubTrp,yes,no,no,yes,no,67083,3,2,-773,38.549682,0.605815,67043,-778,20378,3,2,106934,,2043,"194,395.00",428.3,3,2,,,583,3,2,,,2,2,,33826,3,2,33217,3,2,,,40,1,1,5,,943.96,3,2,6.02
1,NCA,MEX,Mexico,2010,117886.404,"196,438.00",UM,NAmer,SubTrp,yes,no,no,yes,no,66498,3,2,-585,38.147305,0.564085,66439,-604,20076,3,2,107821,,2043,"194,395.00",323.8,3,2,,,440.6,3,2,,,2,2,,33168,3,2,33271,3,2,,,59,1,1,19,,948.22,3,2,1.71
1,NCA,MEX,Mexico,2015,120084.3485,"196,438.00",UM,NAmer,SubTrp,yes,no,no,yes,no,66040,3,2,-458,37.806274,0.549947,65953,-486,19715,3,2,108640,,2043,"194,395.00",,3,2,,,,3,2,,,2,2,,33056,3,2,32897,3,2,,,87,1,1,28,,940.71,3,2,2.72
1,NCA,MEX,Mexico,9999,,,UM,NAmer,SubTrp,yes,no,no,yes,no,66040,3,2,,,,,,,3,2,,,,0,,3,2,,,,3,2,,,2,2,,,3,2,,3,2,,,,1,1,,,,3,2,
1,OCE,MHL,Marshall Islands,1990,47.3,18,UM,OCE,Trp,no,no,no,no,no,12.636,1,1,,70.2,0.267146,8.2,,0,1,1,5.364,,0,18,,,,,,,,,,,,,,8.186,3,3,0,3,3,,,4.45,3,3,,,0.163,3,3,
1,OCE,MHL,Marshall Islands,2000,52.161,18,UM,OCE,Trp,no,no,no,no,no,12.636,1,1,,70.2,0.24225,8.2,0,0,1,1,5.364,,0,18,,,,,,,,,,,,,,8.186,3,3,0,3,3,,,4.45,3,3,0,,0.163,3,3,
1,OCE,MHL,Marshall Islands,2005,52.058,18,UM,OCE,Trp,no,no,no,no,no,12.636,1,1,,70.2,0.242729,8.2,0,0,1,1,5.364,,0,18,,,,,,,,,,,,,,8.186,3,3,0,3,3,,,4.45,3,3,0,,0.163,3,3,
1,OCE,MHL,Marshall Islands,2010,52.428,18,UM,OCE,Trp,no,no,no,no,no,12.636,1,1,,70.2,0.241016,8.2,0,0,1,1,5.364,,0,18,,,,,,,,,,,,,,8.186,3,3,0,3,3,,,4.45,3,3,0,,0.163,3,3,
1,OCE,MHL,Marshall Islands,2015,52.428,18,UM,OCE,Trp,no,no,no,no,no,12.636,1,1,,70.2,0.241016,8.2,0,0,1,1,5.364,,0,18,,,,,,,,,,,,,,8.186,3,3,0,3,3,,,4.45,3,3,0,,0.163,3,3,
1,OCE,MHL,Marshall Islands,9999,,,,OCE,Trp,no,no,no,no,no,12.636,1,1,,,,,,,1,1,,,,0,,,,,,,,,,,,,,,3,3,,3,3,,,,3,3,,,,3,3,
1,EU,MKD,The former Yugoslav Republic of Macedonia,1990,2009.71,"2,571.00",UM,Europe,Temp,no,no,no,no,yes,912,1,1,,38.335435,0.453797,807,,143,2,2,1467,,49,"2,522.00",,,,,,,,,,3.981,2,2,3.981,0,1,1,807,1,1,,,105,1,1,,,0,1,1,
1,EU,MKD,The former Yugoslav Republic of Macedonia,2000,2052.129,"2,571.00",UM,Europe,Temp,no,no,no,no,yes,958,1,1,,40.269021,0.466832,853,46,143,2,2,1421,,49,"2,522.00",,,,,,,,,,1.8405,2,2,1.8405,0,1,1,853,1,1,,,105,1,1,0,,0,1,1,
1,EU,MKD,The former Yugoslav Republic of Macedonia,2005,2090.044,"2,571.00",UM,Europe,Temp,no,no,no,no,yes,975,1,1,,40.983607,0.466497,870,17,143,2,2,1404,,49,"2,522.00",,,,,,,,,,1.3344,2,2,1.3344,0,1,1,870,1,1,,,105,1,1,0,,0,1,1,
1,EU,MKD,The former Yugoslav Republic of Macedonia,2010,2102.216,"2,571.00",UM,Europe,Temp,no,no,no,no,yes,998,1,1,,41.950399,0.474737,893,23,143,2,2,1381,,49,"2,522.00",,,,,,,,,,,2,2,,0,1,1,893,1,1,,,105,1,1,0,,0,1,1,
1,EU,MKD,The former Yugoslav Republic of Macedonia,2015,2069.213333,"2,571.00",UM,Europe,Temp,no,no,no,no,yes,998,1,1,,41.950399,0.482309,893,0,143,2,2,1381,,49,"2,522.00",,,,,,,,,,,2,2,,0,1,1,893,1,1,,,105,1,1,0,,0,1,1,
1,EU,MKD,The former Yugoslav Republic of Macedonia,9999,,,,Europe,Temp,no,no,no,no,yes,998,1,1,,,,,,,2,2,,,,0,,,,,,,,,,,2,2,,,1,1,,1,1,,,,1,1,,,,1,1,
1,AFR,MLI,Mali,1990,7964.066,"124,019.00",L,WCAfr,Trp,yes,no,no,no,no,6690,2,1,,7.252976,0.840023,6685,,29781,2,1,85548,,2000,"122,019.00",0,1,1,0,0,84,1,1,84,5,1,1,5,0,3,3,6685,2,2,0,0,5,2,2,,4,0,3,3,0
1,AFR,MLI,Mali,2000,10260.577,"124,019.00",L,WCAfr,Trp,yes,no,no,no,no,5900,2,1,-790,6.121094,0.575016,5845,-840,25631,2,1,90488,,2000,"122,019.00",0,1,1,0,0,109,1,1,109,30,1,1,30,0,3,3,5845,2,2,0,0,55,2,2,50,50,0,3,3,0
1,AFR,MLI,Mali,2005,11941.258,"124,019.00",L,WCAfr,Trp,yes,no,no,no,no,5505,2,1,-395,5.590933,0.461007,5300,-545,23556,2,1,92958,7014,2000,"122,019.00",0,1,1,0,0,144,1,1,144,65,1,1,65,0,3,3,5300,2,2,0,0,205,2,2,150,175,0,3,3,0
1,AFR,MLI,Mali,2010,13985.961,"124,019.00",L,WCAfr,Trp,yes,no,no,no,no,5110,2,1,-395,5.082655,0.365366,4580,-720,21481,2,1,95428,,2000,"122,019.00",0,1,1,0,0,146,1,1,146,67,1,1,67,0,3,3,4580,2,2,0,0,530,2,2,325,477,0,3,3,0
1,AFR,MLI,Mali,2015,17817.51788,"124,019.00",L,WCAfr,Trp,yes,no,no,no,no,4715,2,1,-395,4.594934,0.264627,4580,0,19406,2,1,97898,,2000,"122,019.00",,1,1,,,,1,1,,,1,1,,0,3,3,4580,2,2,0,0,135,2,2,-395,120,0,3,3,0
1,AFR,MLI,Mali,9999,,,L,WCAfr,Trp,yes,no,no,no,no,4715,2,1,,,,,,,2,1,,,,0,,1,1,,,,1,1,,,1,1,,,3,3,,2,2,,,,2,2,,,,3,3,
1,EU,MLT,Malta,1990,375.295,32,H,Europe,SubTrp,no,no,no,no,yes,0.347,1,1,,1.084375,0.000925,0,,0,1,1,31.653,,0,32,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,,,0.347,1,1,,,0,1,1,0
1,EU,MLT,Malta,2000,407.529,32,H,Europe,SubTrp,no,no,no,no,yes,0.347,1,1,,1.084375,0.000851,0,0,0,1,1,31.653,,0,32,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,,,0.347,1,1,0,,0,1,1,0
1,EU,MLT,Malta,2005,414.747,32,H,Europe,SubTrp,no,no,no,no,yes,0.347,1,1,,1.084375,0.000837,0,0,0,1,1,31.653,,0,32,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,,,0.347,1,1,0,,0,1,1,0
1,EU,MLT,Malta,2010,424.738,32,H,Europe,SubTrp,no,no,no,no,yes,0.347,1,1,,1.084375,0.000817,0,0,0,1,1,31.653,,0,32,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,,,0.347,1,1,0,,0,1,1,0
1,EU,MLT,Malta,2015,422.4954628,32,H,Europe,SubTrp,no,no,no,no,yes,0.347,1,1,,1.084375,0.000821,0,0,0,1,1,31.653,,0,32,,1,1,,,,1,1,,,1,1,,0,1,1,0,1,1,,,0.347,1,1,0,,0,1,1,0
1,EU,MLT,Malta,9999,,,,Europe,SubTrp,no,no,no,no,yes,0.347,1,1,,,,,,,1,1,,,,0,,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,AS,MMR,Myanmar,1990,42123.003,"67,658.00",L,SSEAsia,Trp,yes,no,no,no,no,39218,2,2,,84.782844,0.931035,38825,,19498,2,2,7039,,1903,"65,755.00",,,,,,,,,,28.393,3,2,28.393,3192,1,1,35633,1,1,,,393,3,3,,,517,2,2,
1,AS,MMR,Myanmar,2000,48453,"67,658.00",L,SSEAsia,Trp,yes,no,no,no,no,34868,2,2,-4350,75.71441,0.719625,34172,-4653,19703,2,2,11184,,1903,"65,755.00",,,,,,,,,,30.468,3,2,30.468,3192,1,1,30980,1,1,,,696,3,3,303,,486,2,2,
1,AS,MMR,Myanmar,2005,50181.02,"67,658.00",L,SSEAsia,Trp,yes,no,no,no,no,33321,2,2,-1547,72.678692,0.664016,32472,-1700,19908,2,2,12526,,1903,"65,755.00",,,,,,,,,,29.569,3,2,29.569,3192,1,1,29280,1,1,,,849,3,3,153,,438,2,2,
1,AS,MMR,Myanmar,2010,51931.231,"67,658.00",L,SSEAsia,Trp,yes,no,no,no,no,31773,2,2,-1548,69.613514,0.611828,30785,-1687,20113,2,2,13869,,1903,"65,755.00",,,,,,,,,,27.362,3,2,27.362,3192,1,1,27593,1,1,,,988,3,3,139,,438,2,2,
1,AS,MMR,Myanmar,2015,49775.44194,"67,658.00",L,SSEAsia,Trp,yes,no,no,no,no,29041,2,2,-2732,57.308337,0.58344,28097,-2688,15080,2,2,21634,,1903,"65,755.00",,,,,,,,,,,3,2,,3192,1,1,24905,1,1,,,944,3,3,-44,,299,2,2,
1,AS,MMR,Myanmar,9999,,,,SSEAsia,Trp,yes,no,no,no,no,29041,2,2,,,,,,,2,2,,,,0,,,,,,,,,,,3,2,,,1,1,,1,1,,,,3,3,,,,2,2,
1,EU,MNE,Montenegro,1990,614.601,"1,381.00",UM,Europe,SubTrp,no,no,no,no,yes,626,2,2,,51.018745,1.018547,,,118,2,2,601,,36,"1,345.00",,2,2,,,,2,2,,,2,2,,,1,1,,3,3,,,,3,3,,,0,3,3,0
1,EU,MNE,Montenegro,2000,611.196,"1,381.00",UM,Europe,SubTrp,no,no,no,no,yes,626,2,2,0,51.018745,1.024221,,,118,2,2,601,,36,"1,345.00",,2,2,,,,2,2,,,2,2,,,1,1,,3,3,,,,3,3,0,,0,3,3,0
1,EU,MNE,Montenegro,2005,615.82,"1,381.00",UM,Europe,SubTrp,no,no,no,no,yes,626,2,2,0,51.018745,1.016531,,,118,2,2,601,,36,"1,345.00",,2,2,,,,2,2,,,2,2,,,1,1,,3,3,,,,3,3,0,,0,3,3,0
1,EU,MNE,Montenegro,2010,620.078,"1,381.00",UM,Europe,SubTrp,no,no,no,no,yes,827,2,2,201,68.460265,1.333703,819,,137,2,2,381,,36,"1,345.00",0.26,2,2,0.21,0.05,,2,2,,0.32,2,2,0.14,109,1,1,710,3,3,0.8,0,8,3,3,8,0,0,3,3,0
1,EU,MNE,Montenegro,2015,634.8305175,"1,381.00",UM,Europe,SubTrp,no,no,no,no,yes,827,2,2,0,68.460265,1.30271,819,0,137,2,2,381,,36,"1,345.00",,2,2,,,,2,2,,,2,2,,109,1,1,710,3,3,0.94,0,8,3,3,0,0,0,3,3,0
1,EU,MNE,Montenegro,9999,,,UM,Europe,SubTrp,no,no,no,no,yes,827,2,2,,,,,,,2,2,,,,0,,2,2,,,,2,2,,,2,2,,,1,1,,3,3,,,,3,3,,,,3,3,
1,AS,MNG,Mongolia,1990,2184.159,"156,412.00",LM,EAsia,Temp,no,no,no,no,no,12536,2,1,,8.329513,5.739509,12534,,4855,2,1,137965,0,1056,"155,356.00",,3,3,0.136,,,3,3,,5.996,3,3,5.996,12534,3,3,0,3,3,,,2,3,3,,,0,3,3,
1,AS,MNG,Mongolia,2000,2397.473,"156,412.00",LM,EAsia,Temp,no,no,no,no,no,11717,2,1,-819,7.710835,4.887229,11714.1,-819.9,3401,2,1,140238,0,1056,"155,356.00",,3,3,0,,,3,3,,7.138,3,3,7.138,11714.1,3,3,0,3,3,,,2.9,3,3,0.9,,0,3,3,
1,AS,MNG,Mongolia,2005,2526.502,"156,412.00",LM,EAsia,Temp,no,no,no,no,no,11308,2,1,-409,7.406243,4.475753,11305.3,-408.8,2674,2,1,141374,0,1056,"155,356.00",,3,3,0.209,,,3,3,,6.859,3,3,6.859,11305.3,3,3,0,3,3,,,2.7,3,3,-0.2,,0,3,3,
1,AS,MNG,Mongolia,2010,2712.738,"156,412.00",LM,EAsia,Temp,no,no,no,no,no,13039.2,2,1,1731,8.646386,4.806657,13038.4,1733.1,4550.8,2,1,137766,0,1056,"155,356.00",,3,3,0.418,,,3,3,,9167,3,3,9167,13038.4,3,3,0,3,3,,,0.78,3,3,-1.92,,0,3,3,
1,AS,MNG,Mongolia,2015,2978.657258,"156,412.00",LM,EAsia,Temp,no,no,no,no,no,12552.8,2,1,-486,8.355649,4.214248,12551.6,-486.8,5124.7,2,1,137678.5,0,1056,"155,356.00",,3,3,,,,3,3,,,3,3,,12551.6,3,3,0,3,3,,,1.2,3,3,0.42,,0,3,3,
1,AS,MNG,Mongolia,9999,,,LM,EAsia,Temp,no,no,no,no,no,12552.8,2,1,,,,,,,2,1,,,,0,,3,3,,,,3,3,,,3,3,,,3,3,,3,3,,,,3,3,,,,3,3,
1,OCE,MNP,Northern Mariana Islands,1990,43.972,46,H,OCE,Trp,no,no,no,no,no,33.609,1,1,,73.063043,0.764327,10.1,,0,1,1,12.391,,0,46,,,,,,,,,,,,,,10.075,1,1,0,1,1,,,23.533,1,1,,,0.01,1,1,
1,OCE,MNP,Northern Mariana Islands,2000,68.434,46,H,OCE,Trp,no,no,no,no,no,31.964,1,1,,69.486957,0.467078,9.1,-0.9,0,1,1,14.036,,0,46,,,,,,,,,,,,,,9.141,1,1,0,1,1,,,22.823,1,1,-0.71,,0.01,1,1,
1,OCE,MNP,Northern Mariana Islands,2005,64.372,46,H,OCE,Trp,no,no,no,no,no,31.142,1,1,,67.7,0.483782,8.7,-0.5,0,1,1,14.858,,0,46,,,,,,,,,,,,,,8.674,1,1,0,1,1,,,22.468,1,1,-0.36,,0.01,1,1,
1,OCE,MNP,Northern Mariana Islands,2010,53.86,46,H,OCE,Trp,no,no,no,no,no,30.319,1,1,,65.91087,0.562922,8.2,-0.5,0,1,1,15.681,,0,46,,,,,,,,,,,,,,8.207,1,1,0,1,1,,,22.113,1,1,-0.36,,0.01,1,1,
1,OCE,MNP,Northern Mariana Islands,2015,53.86,46,H,OCE,Trp,no,no,no,no,no,29.496,1,1,,64.121739,0.547642,7.7,-0.5,0,1,1,16.504,,0,46,,,,,,,,,,,,,,7.74,1,1,0,1,1,,,21.756,1,1,-0.36,,0.01,1,1,
1,OCE,MNP,Northern Mariana Islands,9999,,,,OCE,Trp,no,no,no,no,no,29.496,1,1,,,,,,,1,1,,,,0,,,,,,,,,,,,,,,1,1,,1,1,,,,1,1,,,,1,1,
1,AFR,MOZ,Mozambique,1990,13567.959,"79,938.00",L,ESAfr,Trp,yes,no,no,no,no,43378,3,2,,68.320418,3.197091,43340,,15146,3,2,20114,,1300,"78,638.00",,1,1,,,,3,2,,,1,1,0,0,2,2,43340,2,2,0,0,38,2,2,,38,404,2,2,0
1,AFR,MOZ,Mozambique,2000,18275.618,"79,938.00",L,ESAfr,Trp,yes,no,no,no,no,41188,3,2,-2190,64.576213,2.253713,41150,-2190,14856,3,2,22594,,1300,"78,638.00",,1,1,,,,3,2,,,1,1,0,0,2,2,41150,2,2,0,0,38,2,2,0,38,377,2,2,0
1,AFR,MOZ,Mozambique,2005,21010.376,"79,938.00",L,ESAfr,Trp,yes,no,no,no,no,40079,3,2,-1109,62.694949,1.907581,40055,-1095,14711,3,2,23848,,1300,"78,638.00",24,1,1,24,,219,3,2,219,,1,1,0,0,2,2,40055,2,2,0,0,24,2,2,-14,24,364,2,2,0
1,AFR,MOZ,Mozambique,2010,23967.265,"79,938.00",L,ESAfr,Trp,yes,no,no,no,no,38972,3,2,-1107,60.825322,1.626051,38960,-1095,14566,3,2,25100,,1300,"78,638.00",12,1,1,12,,219,3,2,219,,1,1,0,0,2,2,38960,2,2,0,0,12,2,2,-12,12,351,2,2,0
1,AFR,MOZ,Mozambique,2015,26159.06491,"79,938.00",L,ESAfr,Trp,yes,no,no,no,no,37940,3,2,-1032,59.080929,1.450358,37865,-1095,14421,3,2,26277,,1300,"78,638.00",,1,1,,,,3,2,,,1,1,,0,2,2,37865,2,2,0,0,75,2,2,63,75,337,2,2,0
1,AFR,MOZ,Mozambique,9999,,,,ESAfr,Trp,yes,no,no,no,no,37940,3,2,,,,,,,3,2,,,,0,,1,1,,,,3,2,,,1,1,,,2,2,,2,2,,,,2,2,,,,2,2,
1,AFR,MRT,Mauritania,1990,2024.163,"103,070.00",LM,NAfr,Trp,no,no,no,no,no,415,1,1,,0.415166,0.205023,410,,3110,1,1,99545,,0,"103,070.00",,1,1,0.82,0,,1,1,,,1,1,0,0,1,1,410,1,1,,,5,1,1,,,0.3,1,1,
1,AFR,MRT,Mauritania,2000,2708.095,"103,070.00",LM,NAfr,Trp,no,no,no,no,no,317,1,1,-98,0.317127,0.117056,304,-106,3110,1,1,99643,,0,"103,070.00",,1,1,0.82,0,9.8,1,1,9.8,,1,1,0,0,1,1,304,1,1,,,13,1,1,8,,0.2,1,1,
1,AFR,MRT,Mauritania,2005,3146.164,"103,070.00",LM,NAfr,Trp,no,no,no,no,no,267,1,1,-50,0.267107,0.084865,250,-54,3110,1,1,99693,,0,"103,070.00",,1,1,0.82,0,10,1,1,10,,1,1,0,0,1,1,250,1,1,,,17,1,1,4,,0.2,1,1,
1,AFR,MRT,Mauritania,2010,3609.42,"103,070.00",LM,NAfr,Trp,no,no,no,no,no,242,1,1,-25,0.241976,0.067047,221,-29,3060,1,1,99768,10,0,"103,070.00",,1,1,1,,3.5,1,1,3.5,0.25,1,1,0.25,0,1,1,221,1,1,,,21,1,1,4,,0.2,1,1,
1,AFR,MRT,Mauritania,2015,3862.879901,"103,070.00",LM,NAfr,Trp,no,no,no,no,no,224.5,1,1,-18,0.224433,0.058117,197.3,-23.8,3040,1,1,99805.5,10,0,"103,070.00",,1,1,,,,1,1,,,1,1,,0,1,1,197.25,1,1,,,27.25,1,1,6.25,27.25,0.215,1,1,0.005
1,AFR,MRT,Mauritania,9999,,,LM,NAfr,Trp,no,no,no,no,no,224.5,1,1,,,,,,,1,1,,,,0,,1,1,,,,1,1,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,NCA,MSR,Montserrat,1990,10.734,10,,Carib,Trp,no,no,no,no,no,3.5,1,1,,41.666667,0.326067,3.5,,1.6,1,1,4.9,,0,10,,,,0,0,,,,,,1,1,0,0,1,1,3.5,1,1,0,,0,1,1,,0,0,1,1,
1,NCA,MSR,Montserrat,2000,4.956,10,,Carib,Trp,no,no,no,no,no,2.5,1,1,,29.761905,0.504439,2.5,-1,1.6,1,1,5.9,,0,10,,,,0,0,,,,,,1,1,0,0,1,1,2.5,1,1,0,,0,1,1,0,0,0,1,1,
1,NCA,MSR,Montserrat,2005,4.777,10,,Carib,Trp,no,no,no,no,no,2.5,1,1,,29.761905,0.523341,2.5,0,1.6,1,1,5.9,,0,10,,,,0,0,,,,,,1,1,0,0,1,1,2.5,1,1,0,,0,1,1,0,0,0,1,1,
1,NCA,MSR,Montserrat,2010,4.953,10,,Carib,Trp,no,no,no,no,no,2.5,1,1,,29.761905,0.504745,2.5,0,1.6,1,1,5.9,,0,10,,,,0,0,,,,,,1,1,0,0,1,1,2.5,1,1,0,,0,1,1,0,0,0,1,1,
1,NCA,MSR,Montserrat,2015,4.953,10,,Carib,Trp,no,no,no,no,no,2.5,1,1,,29.761905,0.504745,2.5,0,1.6,1,1,5.9,,0,10,,,,,,,,,,,1,1,,0,1,1,2.5,1,1,0,,0,1,1,0,0,,1,1,
1,NCA,MSR,Montserrat,9999,,,,Carib,Trp,no,no,no,no,no,2.5,1,1,,,,,,,1,1,,,,0,,,,,,,,,,,1,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,NCA,MTQ,Martinique,1990,358.458,106.4,,Carib,Trp,no,no,no,no,no,48.5,3,1,,46.234509,0.135302,46.1,,1.1,3,1,56.4,5.1,0.4,106,,1,1,,,,1,1,,0,1,1,,0,1,1,46.1,2,1,0,,2.4,3,2,,2.4,2,3,2,
1,NCA,MTQ,Martinique,2000,384.317,106.4,,Carib,Trp,no,no,no,no,no,48.5,3,1,0,46.234509,0.126198,46.1,,1.1,3,1,56.4,5.1,0.4,106,,1,1,,,,1,1,,0,1,1,,0,1,1,46.1,2,1,0,,2.4,3,2,0,2.4,2,3,2,
1,NCA,MTQ,Martinique,2005,396.206,106.4,,Carib,Trp,no,no,no,no,no,48.5,3,1,0,46.234509,0.122411,46.1,,1.1,3,1,56.4,5.1,0.4,106,,1,1,,,,1,1,,0,1,1,,0,1,1,46.1,2,1,0,,2.4,3,2,0,2.4,2,3,2,
1,NCA,MTQ,Martinique,2010,400.81,106.4,,Carib,Trp,no,no,no,no,no,48.5,3,1,0,46.234509,0.121005,46.1,,1.1,3,1,56.4,5.1,0.4,106,,1,1,,,,1,1,,0,1,1,,0,1,1,46.1,2,1,0,,2.4,3,2,0,2.4,2,3,2,
1,NCA,MTQ,Martinique,2015,411.9532838,106.4,,Carib,Trp,no,no,no,no,no,48.5,3,1,0,46.234509,0.117732,46.1,,1.1,3,1,56.4,5.1,0.4,106,,1,1,,,,1,1,,,1,1,,0,1,1,46.1,2,1,0,0,2.4,3,2,0,2.4,2,3,2,
1,NCA,MTQ,Martinique,9999,,,,Carib,Trp,no,no,no,no,no,48.5,3,1,,,,,,,3,1,,,,0,,1,1,,,,1,1,,,1,1,,,1,1,,2,1,,,,3,2,,,,3,2,
1,AFR,MUS,Mauritius,1990,1055.865,204,UM,ESAfr,Trp,no,no,no,no,no,41.1,1,1,,22.410033,0.038925,23.8,,18,1,1,142.3,,2.6,201.4,0.141,1,1,0.141,0,0,1,1,0,0.193,1,1,0.193,0,2,2,23.8,2,2,,,17.3,2,2,,17.3,0.07,2,2,0.07
1,AFR,MUS,Mauritius,2000,1185.143,204,UM,ESAfr,Trp,no,no,no,no,no,41.9,1,1,1,22.88367,0.035354,23.8,0,18,1,1,141.2,,2.9,201.1,0.008,1,1,0.008,0,0.086,1,1,0.086,0.14,1,1,0.14,0,2,2,23.8,2,2,,,18.1,2,2,0.8,18.1,0.09,2,2,0.09
1,AFR,MUS,Mauritius,2005,1212.752,204,UM,ESAfr,Trp,no,no,no,no,no,38.2,1,1,-4,20.233051,0.031499,20.3,-3.5,12.3,1,1,150.6,,2.9,201.1,5.00E-04,1,1,5.00E-04,0,0.0052,1,1,0.0052,0.088,1,1,0.088,0,2,2,20.3,2,2,,,17.9,2,2,-0.2,17.9,0.12,2,2,0.12
1,AFR,MUS,Mauritius,2010,1230.659,204,UM,ESAfr,Trp,no,no,no,no,no,38.4,1,1,0,20.328216,0.031203,20.3,0,12.2,1,1,150.5,,2.9,201.1,6.00E-04,1,1,6.00E-04,0,0.0034,1,1,0.0034,0.061,1,1,0.061,0,2,2,20.3,2,2,,,18.1,2,2,0.2,18.1,0.12,2,2,0.12
1,AFR,MUS,Mauritius,2015,1333.536783,204,UM,ESAfr,Trp,no,no,no,no,no,38.6,1,1,0,20.41248,0.028946,20.3,0,11.9,1,1,150.5,,3,201,,1,1,,,,1,1,,,1,1,,0,2,2,20.3,2,2,,,18.3,2,2,0.2,18.2,0.12,2,2,0.12
1,AFR,MUS,Mauritius,9999,,,UM,ESAfr,Trp,no,no,no,no,no,38.6,1,1,,,,,,,1,1,,,,0,,1,1,,,,1,1,,,1,1,,,2,2,,2,2,,,,2,2,,,,2,2,
1,AFR,MWI,Malawi,1990,9447.123,"11,848.00",L,ESAfr,Trp,no,no,no,no,no,3896,2,2,,41.323717,0.412401,3764,,0,2,2,5532,,2420,"9,428.00",,2,2,,,,2,1,,,2,1,,1727,1,1,2037,1,1,,,132,1,1,,132,,1,1,
1,AFR,MWI,Malawi,2000,11321.496,"11,848.00",L,ESAfr,Trp,no,no,no,no,no,3567,2,2,-329,37.834111,0.315064,3370,-394,0,2,2,5861,,2420,"9,428.00",,2,2,15.3,,,2,1,,1.5,2,1,1.5,1330,1,1,2040,1,1,,,197,1,1,65,197,,1,1,
1,AFR,MWI,Malawi,2005,12924.746,"11,848.00",L,ESAfr,Trp,no,no,no,no,no,3402,2,2,-165,36.084005,0.263216,3117,-253,0,2,2,6026,,2420,"9,428.00",,2,2,18.7,,,2,1,,2,2,1,2,1132,1,1,1985,1,1,,,285,1,1,88,285,,1,1,
1,AFR,MWI,Malawi,2010,15013.694,"11,848.00",L,ESAfr,Trp,no,no,no,no,no,3237,2,2,-165,34.333899,0.215603,2872,-245,0,2,2,6191,,2420,"9,428.00",,2,2,18,,,2,1,17.9,3,2,1,3,934,1,1,1938,1,1,,,365,1,1,80,365,,1,1,
1,AFR,MWI,Malawi,2015,17524.0031,"11,848.00",L,ESAfr,Trp,no,no,no,no,no,3147,2,2,-90,33.379296,0.179582,2728,-144,0,2,2,6281,,2420,"9,428.00",,2,2,,,,2,1,,,2,1,,845,1,1,1883,1,1,,,419,1,1,54,419,,1,1,
1,AFR,MWI,Malawi,9999,,,,ESAfr,Trp,no,no,no,no,no,3147,2,2,,,,,,,2,2,,,,0,,2,2,,,,2,1,,,2,1,,,1,1,,1,1,,,,1,1,,,,1,1,
1,AS,MYS,Malaysia,1990,18211.097,"32,974.00",UM,SSEAsia,Trp,yes,no,no,no,no,22376,3,3,,68.105311,1.228701,20420,,0,1,1,10479,0,119,"32,855.00",,1,1,,,,1,1,,0.989,3,3,0.989,3820,3,3,16600,3,3,0,0,1956,3,3,,0,548,3,3,
1,AS,MYS,Malaysia,2000,23420.751,"32,974.00",UM,SSEAsia,Trp,yes,no,no,no,no,21591,3,3,-785,65.716025,0.921875,19932,-488,0,1,1,11264,0,119,"32,855.00",,,1,,,,1,1,,6.839,3,3,6.839,4030,3,3,15902,3,3,0,0,1659,3,3,-297,0,529,3,3,
